"","AGEP","Major","Major_Category","BSc","Wages.mn","Wages.md","Wages.sd","Wages.n","Earnings.mn","Earnings.md","Earnings.sd","Earnings.n"
"6201",47,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,87531.29,60505.5,86395.4770979955,35,88395.6542857143,60505.5,85799.055877682,35
"6202",48,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,71785.7889534884,65547.625,47702.3276275997,43,71785.7889534884,65547.625,47702.3276275997,43
"6203",49,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,63224.1314795918,50421.25,47393.1765343592,49,64376.6171938776,58488.65,46602.5151428169,49
"6204",50,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,84789.4171982759,70589.75,74174.5760089529,58,91533.6940517241,70589.75,73954.8324666134,58
"6205",51,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,79278.6690816327,67564.475,53685.1536981899,49,79507.1082142857,65547.625,53324.8323997625,49
"6206",52,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,76169.7016666667,65547.625,70984.0775751729,39,77669.4106410256,65547.625,69848.3191337764,39
"6207",53,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,68835.0905,45379.125,75356.7436624357,35,71773.9290714286,45379.125,74595.1451757642,35
"6208",54,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,80926.10625,60505.5,82223.0541857649,58,81207.7697844828,60505.5,81957.5867989461,58
"6209",55,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,70847.9068,64539.2,43239.9531504972,50,72931.31285,66556.05,41339.7891314038,50
"6210",56,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,77643.682875,60505.5,62077.0108676906,40,77643.708085625,60505.5,62076.9785268212,40
"6211",57,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,68705.9262765957,60505.5,60735.3937580583,47,72409.2061702128,60505.5,58584.2322647565,47
"6212",58,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,79673.9785416667,60505.5,82291.5664737563,36,86774.97125,67564.475,78273.2536201902,36
"6213",59,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,75952.97875,63026.5625,76552.0222107083,38,78556.3075,63026.5625,74573.8298946993,38
"6214",60,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,90163.81,68068.6875,111662.868066311,38,94375.31125,68068.6875,108979.234078385,38
"6215",61,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,76986.4350675676,62522.35,81017.6610597185,37,83071.5985743243,64539.2,81250.1796878466,37
"6216",62,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,53962.9608333333,50421.25,36175.2506793199,33,56560.4191666667,50421.25,33444.2269624431,33
"6217",63,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,64885.4259166667,55463.375,69272.9115229271,30,79305.9034166667,63530.775,75716.3208122519,30
"6218",64,"MULTI-DISCIPLINARY OR GENERAL SCIENCE","Physical Sciences",1,53524.9580555556,46387.55,32847.6875043602,18,53524.9580555556,46387.55,32847.6875043602,18
"6219",22,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,45379.125,45379.125,21391.9246745413,2,45379.125,45379.125,21391.9246745413,2
"6220",23,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,45379.125,45379.125,NA,1,45379.125,45379.125,NA,1
"6221",24,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,126053.125,126053.125,NA,1,126053.125,126053.125,NA,1
"6222",25,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,53194.41875,55967.5875,8330.95774372048,4,53194.41875,55967.5875,8330.95774372048,4
"6223",26,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,73110.8125,73110.8125,3565.32077909022,2,73110.8125,73110.8125,3565.32077909022,2
"6224",27,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,57984.4375,57984.4375,10695.9623372707,2,57984.4375,57984.4375,10695.9623372707,2
"6225",28,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,42858.0625,42858.0625,10695.9623372707,2,42858.0625,42858.0625,10695.9623372707,2
"6226",29,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,50925.4625,52438.1,9549.02689262323,4,50925.4625,52438.1,9549.02689262323,4
"6227",30,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,59497.075,59497.075,NA,1,59497.075,59497.075,NA,1
"6228",31,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,45715.2666666667,47395.975,20937.0661120754,6,45950.5658333333,47395.975,21277.6878454275,6
"6229",32,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,163364.85,65547.625,213344.457887483,5,163364.85,65547.625,213344.457887483,5
"6230",33,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,62522.35,62522.35,2852.25662327217,2,62522.35,62522.35,2852.25662327217,2
"6231",34,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,80674,80674,NA,1,80674,80674,NA,1
"6232",35,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,78405.04375,75127.6625,57118.6198720711,4,78405.04375,75127.6625,57118.6198720711,4
"6233",36,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,60505.5,60505.5,14261.2831163609,2,60505.5,60505.5,14261.2831163609,2
"6234",37,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,58740.75625,57984.4375,18251.7496303708,4,58740.75625,57984.4375,18251.7496303708,4
"6235",39,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,47093.4475,47900.1875,22379.1600263417,4,47093.4475,47900.1875,22379.1600263417,4
"6236",42,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,67564.475,67564.475,NA,1,67564.475,67564.475,NA,1
"6237",43,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,48908.6125,48908.6125,43496.9135049007,2,48908.6125,48908.6125,43496.9135049007,2
"6238",44,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,83699.275,83699.275,47062.2342839909,2,89850.6675,89850.6675,55761.6169849711,2
"6239",45,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,52639.785,50421.25,16698.4949288065,5,52639.785,50421.25,16698.4949288065,5
"6240",46,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,40337,40337,NA,1,40337,40337,NA,1
"6241",47,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,90254.0375,90254.0375,14974.3472721789,2,90254.0375,90254.0375,14974.3472721789,2
"6242",48,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,93279.3125,93279.3125,19252.7322070872,2,93279.3125,93279.3125,19252.7322070872,2
"6243",49,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,42353.85,42353.85,2852.25662327217,2,42353.85,42353.85,2852.25662327217,2
"6244",50,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,121011,121011,NA,1,121011,121011,NA,1
"6245",51,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,77648.725,61513.925,37960.2032337239,3,77648.725,61513.925,37960.2032337239,3
"6246",52,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,70589.75,70589.75,NA,1,70589.75,70589.75,NA,1
"6247",53,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,56522.22125,56522.22125,48417.0561800452,2,56522.22125,56522.22125,48417.0561800452,2
"6248",55,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,151263.75,151263.75,NA,1,151263.75,151263.75,NA,1
"6249",58,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,86724.55,86724.55,NA,1,86724.55,86724.55,NA,1
"6250",59,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,91766.675,91766.675,NA,1,91766.675,91766.675,NA,1
"6251",60,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,53110.3833333333,18151.65,64075.338254615,3,53110.3833333333,18151.65,64075.338254615,3
"6252",61,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,56471.8,56471.8,5704.51324654435,2,56471.8,56471.8,5704.51324654435,2
"6253",62,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,78657.15,78657.15,NA,1,78657.15,78657.15,NA,1
"6254",63,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,135633.1625,135633.1625,64888.838179442,2,135633.1625,135633.1625,64888.838179442,2
"6255",64,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES","Physical Sciences",1,41345.425,41345.425,NA,1,41345.425,41345.425,NA,1
"6256",21,"OCEANOGRAPHY","Physical Sciences",1,5042.125,5042.125,NA,1,5042.125,5042.125,NA,1
"6257",22,"OCEANOGRAPHY","Physical Sciences",1,35294.875,35294.875,NA,1,35294.875,35294.875,NA,1
"6258",24,"OCEANOGRAPHY","Physical Sciences",1,16134.8,16134.8,NA,1,16134.8,16134.8,NA,1
"6259",25,"OCEANOGRAPHY","Physical Sciences",1,23630.7591666667,24202.2,989.764556852833,3,23630.7591666667,24202.2,989.764556852833,3
"6260",26,"OCEANOGRAPHY","Physical Sciences",1,29244.325,29244.325,9205.61866753579,4,29244.325,29244.325,9205.61866753579,4
"6261",27,"OCEANOGRAPHY","Physical Sciences",1,54454.95,54454.95,22818.0529861774,2,54454.95,54454.95,22818.0529861774,2
"6262",28,"OCEANOGRAPHY","Physical Sciences",1,76136.0875,76136.0875,63462.7098678059,2,76136.0875,76136.0875,63462.7098678059,2
"6263",29,"OCEANOGRAPHY","Physical Sciences",1,18151.65,18151.65,NA,1,18151.65,18151.65,NA,1
"6264",31,"OCEANOGRAPHY","Physical Sciences",1,22857.6333333333,26219.05,9531.26124580757,3,22857.6333333333,26219.05,9531.26124580757,3
"6265",32,"OCEANOGRAPHY","Physical Sciences",1,76640.3,76640.3,NA,1,76640.3,76640.3,NA,1
"6266",34,"OCEANOGRAPHY","Physical Sciences",1,42353.85,42353.85,NA,1,42353.85,42353.85,NA,1
"6267",35,"OCEANOGRAPHY","Physical Sciences",1,101850.925,88741.4,93967.6799477718,3,101850.925,88741.4,93967.6799477718,3
"6268",36,"OCEANOGRAPHY","Physical Sciences",1,46891.7625,46891.7625,2139.19246745413,2,46891.7625,46891.7625,2139.19246745413,2
"6269",37,"OCEANOGRAPHY","Physical Sciences",1,35362.1033333333,40337,18067.7943791442,3,35362.1033333333,40337,18067.7943791442,3
"6270",38,"OCEANOGRAPHY","Physical Sciences",1,63026.5625,63026.5625,24957.2454536315,2,63026.5625,63026.5625,24957.2454536315,2
"6271",39,"OCEANOGRAPHY","Physical Sciences",1,76640.3,76640.3,62749.6457119879,2,76640.3,76640.3,62749.6457119879,2
"6272",40,"OCEANOGRAPHY","Physical Sciences",1,84371.5583333333,80674,14968.6869630475,3,84371.5583333333,80674,14968.6869630475,3
"6273",41,"OCEANOGRAPHY","Physical Sciences",1,37563.83125,19160.075,51698.3807031483,4,44622.80625,30756.9625,46703.4341352493,4
"6274",42,"OCEANOGRAPHY","Physical Sciences",1,84035.4166666667,40337,84571.5332153546,3,84035.4166666667,40337,84571.5332153546,3
"6275",43,"OCEANOGRAPHY","Physical Sciences",1,33782.2375,33782.2375,4991.44909072631,2,33782.2375,33782.2375,4991.44909072631,2
"6276",44,"OCEANOGRAPHY","Physical Sciences",1,216408.005,216408.005,278665.472093692,2,216408.005,216408.005,278665.472093692,2
"6277",45,"OCEANOGRAPHY","Physical Sciences",1,52942.3125,52942.3125,10695.9623372707,2,52942.3125,52942.3125,10695.9623372707,2
"6278",47,"OCEANOGRAPHY","Physical Sciences",1,166390.125,141179.5,130414.7361342,3,166390.125,141179.5,130414.7361342,3
"6279",48,"OCEANOGRAPHY","Physical Sciences",1,196642.875,196642.875,NA,1,196642.875,196642.875,NA,1
"6280",49,"OCEANOGRAPHY","Physical Sciences",1,75631.875,80674,13340.2088293015,3,75631.875,80674,13340.2088293015,3
"6281",50,"OCEANOGRAPHY","Physical Sciences",1,104876.2,104876.2,22818.0529861774,2,104876.2,104876.2,22818.0529861774,2
"6282",52,"OCEANOGRAPHY","Physical Sciences",1,58824.7916666667,55463.375,15403.9463172861,3,58824.7916666667,55463.375,15403.9463172861,3
"6283",53,"OCEANOGRAPHY","Physical Sciences",1,88405.2583333333,77648.725,44351.5969294112,3,88405.2583333333,77648.725,44351.5969294112,3
"6284",54,"OCEANOGRAPHY","Physical Sciences",1,34135.18625,34135.18625,9055.91477888916,2,34135.18625,34135.18625,9055.91477888916,2
"6285",55,"OCEANOGRAPHY","Physical Sciences",1,132103.675,132103.675,98402.8535028901,2,132103.675,132103.675,98402.8535028901,2
"6286",56,"OCEANOGRAPHY","Physical Sciences",1,88741.4,88741.4,11409.0264930887,2,88741.4,88741.4,11409.0264930887,2
"6287",57,"OCEANOGRAPHY","Physical Sciences",1,94287.7375,94287.7375,70593.3514259864,2,94287.7375,94287.7375,70593.3514259864,2
"6288",58,"OCEANOGRAPHY","Physical Sciences",1,42858.0625,42858.0625,60610.4532445338,2,86069.07375,86069.07375,8057.6249607439,2
"6289",60,"OCEANOGRAPHY","Physical Sciences",1,0,0,NA,1,32269.6,32269.6,NA,1
"6290",61,"OCEANOGRAPHY","Physical Sciences",1,55060.005,55060.005,50484.9422319175,2,55060.005,55060.005,50484.9422319175,2
"6291",62,"OCEANOGRAPHY","Physical Sciences",1,64539.2,64539.2,NA,1,64539.2,64539.2,NA,1
"6292",64,"OCEANOGRAPHY","Physical Sciences",1,98825.65,98825.65,NA,1,98825.65,98825.65,NA,1
"6293",24,"PHYSICAL SCIENCES","Physical Sciences",1,41009.2833333333,40337,4075.50111645284,3,41009.2833333333,40337,4075.50111645284,3
"6294",26,"PHYSICAL SCIENCES","Physical Sciences",1,50421.25,50421.25,0,2,50421.25,50421.25,0,2
"6295",28,"PHYSICAL SCIENCES","Physical Sciences",1,39328.575,39328.575,NA,1,39328.575,39328.575,NA,1
"6296",29,"PHYSICAL SCIENCES","Physical Sciences",1,46085.0225,46085.0225,NA,1,46085.0225,46085.0225,NA,1
"6297",30,"PHYSICAL SCIENCES","Physical Sciences",1,42706.79875,42706.79875,25171.164700377,2,42706.79875,42706.79875,25171.164700377,2
"6298",31,"PHYSICAL SCIENCES","Physical Sciences",1,73110.8125,73110.8125,32087.887011812,2,73110.8125,73110.8125,32087.887011812,2
"6299",32,"PHYSICAL SCIENCES","Physical Sciences",1,45379.125,45379.125,7130.64155818044,2,45379.125,45379.125,7130.64155818044,2
"6300",33,"PHYSICAL SCIENCES","Physical Sciences",1,55463.375,55463.375,12835.1548047248,2,55463.375,55463.375,12835.1548047248,2
"6301",35,"PHYSICAL SCIENCES","Physical Sciences",1,60505.5,60505.5,NA,1,60505.5,60505.5,NA,1
"6302",36,"PHYSICAL SCIENCES","Physical Sciences",1,27227.475,27227.475,21391.9246745413,2,27227.475,27227.475,21391.9246745413,2
"6303",37,"PHYSICAL SCIENCES","Physical Sciences",1,68068.6875,68068.6875,17826.6038954511,2,70085.5375,70085.5375,20678.8605187233,2
"6304",38,"PHYSICAL SCIENCES","Physical Sciences",1,69077.1125,69077.1125,16400.475583815,2,74119.2375,74119.2375,23531.1171419955,2
"6305",40,"PHYSICAL SCIENCES","Physical Sciences",1,37311.725,37311.725,NA,1,37311.725,37311.725,NA,1
"6306",41,"PHYSICAL SCIENCES","Physical Sciences",1,25210.625,25210.625,NA,1,25210.625,25210.625,NA,1
"6307",42,"PHYSICAL SCIENCES","Physical Sciences",1,87531.29,88741.4,37667.0698643789,5,87531.29,88741.4,37667.0698643789,5
"6308",43,"PHYSICAL SCIENCES","Physical Sciences",1,50421.25,50421.25,NA,1,50421.25,50421.25,NA,1
"6309",45,"PHYSICAL SCIENCES","Physical Sciences",1,31261.175,31261.175,NA,1,31261.175,31261.175,NA,1
"6310",46,"PHYSICAL SCIENCES","Physical Sciences",1,138658.4375,138658.4375,46349.1701281729,2,138658.4375,138658.4375,46349.1701281729,2
"6311",47,"PHYSICAL SCIENCES","Physical Sciences",1,99161.7916666667,98825.65,58993.5807470521,3,99161.7916666667,98825.65,58993.5807470521,3
"6312",48,"PHYSICAL SCIENCES","Physical Sciences",1,95800.375,95800.375,21391.9246745413,2,95800.375,95800.375,21391.9246745413,2
"6313",51,"PHYSICAL SCIENCES","Physical Sciences",1,70589.75,70589.75,30252.75,3,70589.75,70589.75,30252.75,3
"6314",52,"PHYSICAL SCIENCES","Physical Sciences",1,103363.5625,50925.4625,142694.809979391,4,112439.3875,57480.225,134869.068286392,4
"6315",53,"PHYSICAL SCIENCES","Physical Sciences",1,97144.9416666667,99834.075,25317.961834515,3,97144.9416666667,99834.075,25317.961834515,3
"6316",54,"PHYSICAL SCIENCES","Physical Sciences",1,96808.8,96808.8,NA,1,96808.8,96808.8,NA,1
"6317",55,"PHYSICAL SCIENCES","Physical Sciences",1,40337,40337,NA,1,90758.25,90758.25,NA,1
"6318",56,"PHYSICAL SCIENCES","Physical Sciences",1,78657.15,78657.15,47062.2342839909,2,78657.15,78657.15,47062.2342839909,2
"6319",57,"PHYSICAL SCIENCES","Physical Sciences",1,61850.0666666667,60505.5,38337.8375846022,3,61850.0666666667,60505.5,38337.8375846022,3
"6320",58,"PHYSICAL SCIENCES","Physical Sciences",1,67564.475,67564.475,54192.8758421714,2,67564.475,67564.475,54192.8758421714,2
"6321",59,"PHYSICAL SCIENCES","Physical Sciences",1,84707.7,84707.7,1426.12831163609,2,84707.7,84707.7,1426.12831163609,2
"6322",60,"PHYSICAL SCIENCES","Physical Sciences",1,62522.35,62522.35,NA,1,62522.35,62522.35,NA,1
"6323",61,"PHYSICAL SCIENCES","Physical Sciences",1,107901.475,107901.475,NA,1,107901.475,107901.475,NA,1
"6324",62,"PHYSICAL SCIENCES","Physical Sciences",1,3529.4875,3529.4875,NA,1,3529.4875,3529.4875,NA,1
"6325",63,"PHYSICAL SCIENCES","Physical Sciences",1,136137.375,136137.375,NA,1,136137.375,136137.375,NA,1
"6326",64,"PHYSICAL SCIENCES","Physical Sciences",1,50421.25,50421.25,NA,1,50421.25,50421.25,NA,1
"6327",19,"PHYSICS","Physical Sciences",1,28740.1125,28740.1125,NA,1,28740.1125,28740.1125,NA,1
"6328",21,"PHYSICS","Physical Sciences",1,11042.25375,10185.0925,2099.60768978621,6,11042.25375,10185.0925,2099.60768978621,6
"6329",22,"PHYSICS","Physical Sciences",1,22156.5378571429,21176.925,17245.4153838292,7,22156.5378571429,21176.925,17245.4153838292,7
"6330",23,"PHYSICS","Physical Sciences",1,28273.7159375,27227.475,19452.293173111,24,28273.7159375,27227.475,19452.293173111,24
"6331",24,"PHYSICS","Physical Sciences",1,27449.3285,24202.2,20776.0024893166,25,27542.1036,24504.7275,20821.9072074615,25
"6332",25,"PHYSICS","Physical Sciences",1,58607.8275,50421.25,32438.4690497027,22,58392.39125,49412.825,32511.0857488232,22
"6333",26,"PHYSICS","Physical Sciences",1,40366.6595588235,30252.75,37174.5478765834,17,41659.8163235294,32773.8125,38551.4375694383,17
"6334",27,"PHYSICS","Physical Sciences",1,76304.1583333333,43866.4875,119784.291480849,18,77312.5833333333,45379.125,119789.784626886,18
"6335",28,"PHYSICS","Physical Sciences",1,56961.6064285714,51933.8875,36679.0164877683,14,59014.4716071429,51933.8875,33827.8620287956,14
"6336",29,"PHYSICS","Physical Sciences",1,64412.0507608696,63530.775,37893.7105923166,23,64412.0507608696,63530.775,37893.7105923166,23
"6337",30,"PHYSICS","Physical Sciences",1,57519.0105769231,45379.125,37927.2726599604,13,57519.0105769231,45379.125,37927.2726599604,13
"6338",31,"PHYSICS","Physical Sciences",1,84131.4571428571,57984.4375,89977.2076750815,14,84131.4571428571,57984.4375,89977.2076750815,14
"6339",32,"PHYSICS","Physical Sciences",1,73251.992,60505.5,56196.6781570853,10,103000.5295,68068.6875,105665.406576562,10
"6340",33,"PHYSICS","Physical Sciences",1,79363.0475,70589.75,68612.7131408573,12,79573.1360416667,70589.75,68519.835481885,12
"6341",34,"PHYSICS","Physical Sciences",1,91622.6142857143,90758.25,38753.0461918637,7,91622.6142857143,90758.25,38753.0461918637,7
"6342",35,"PHYSICS","Physical Sciences",1,92649.046875,84707.7,49772.8655954585,16,92680.56015625,84707.7,49778.5583476634,16
"6343",36,"PHYSICS","Physical Sciences",1,72556.17875,74623.45,39561.3335771463,18,73788.6981944444,74623.45,38837.4768290821,18
"6344",37,"PHYSICS","Physical Sciences",1,65995.8138888889,83699.275,37007.655673681,9,74287.3083333333,83699.275,27515.407866781,9
"6345",38,"PHYSICS","Physical Sciences",1,92943.1708333333,87228.7625,47326.3548957683,12,95464.2333333333,87228.7625,44398.4716119072,12
"6346",39,"PHYSICS","Physical Sciences",1,107867.860833333,90758.25,104504.38834275,15,107182.131833333,90758.25,105275.594916358,15
"6347",40,"PHYSICS","Physical Sciences",1,115743.462352941,70589.75,133106.749937215,17,115743.462352941,70589.75,133106.749937215,17
